TraceNo.;Realduration(ms);Iteration;Timepassed;Realremaining;Pred(processavg);Pred(statesingle);Pred(statelist);Pred(stateset);Pred(Pnetsimple);Pred(Pnetconstrained);Error(processavg);Error(statesingle);Error(statelist);Error(stateset);Error(Pnetsimple);Error(Pnetconstrained);Iteration;Timepassed;Realremaining;Pred(processavg);Pred(statesingle);Pred(statelist);Pred(stateset);Pred(Pnetsimple);Pred(Pnetconstrained);Error(processavg);Error(statesingle);Error(statelist);Error(stateset);Error(Pnetsimple);Error(Pnetconstrained);Iteration;Timepassed;Realremaining;Pred(processavg);Pred(statesingle);Pred(statelist);Pred(stateset);Pred(Pnetsimple);Pred(Pnetconstrained);Error(processavg);Error(statesingle);Error(statelist);Error(stateset);Error(Pnetsimple);Error(Pnetconstrained);Iteration;Timepassed;Realremaining;Pred(processavg);Pred(statesingle);Pred(statelist);Pred(stateset);Pred(Pnetsimple);Pred(Pnetconstrained);Error(processavg);Error(statesingle);Error(statelist);Error(stateset);Error(Pnetsimple);Error(Pnetconstrained);Iteration;Timepassed;Realremaining;Pred(processavg);Pred(statesingle);Pred(statelist);Pred(stateset);Pred(Pnetsimple);Pred(Pnetconstrained);Error(processavg);Error(statesingle);Error(statelist);Error(stateset);Error(Pnetsimple);Error(Pnetconstrained);Iteration;Timepassed;Realremaining;Pred(processavg);Pred(statesingle);Pred(statelist);Pred(stateset);Pred(Pnetsimple);Pred(Pnetconstrained);Error(processavg);Error(statesingle);Error(statelist);Error(stateset);Error(Pnetsimple);Error(Pnetconstrained);Iteration;Timepassed;Realremaining;Pred(processavg);Pred(statesingle);Pred(statelist);Pred(stateset);Pred(Pnetsimple);Pred(Pnetconstrained);Error(processavg);Error(statesingle);Error(statelist);Error(stateset);Error(Pnetsimple);Error(Pnetconstrained);Iteration;Timepassed;Realremaining;Pred(processavg);Pred(statesingle);Pred(statelist);Pred(stateset);Pred(Pnetsimple);Pred(Pnetconstrained);Error(processavg);Error(statesingle);Error(statelist);Error(stateset);Error(Pnetsimple);Error(Pnetconstrained);Iteration;Timepassed;Realremaining;Pred(processavg);Pred(statesingle);Pred(statelist);Pred(stateset);Pred(Pnetsimple);Pred(Pnetconstrained);Error(processavg);Error(statesingle);Error(statelist);Error(stateset);Error(Pnetsimple);Error(Pnetconstrained);Iteration;Timepassed;Realremaining;Pred(processavg);Pred(statesingle);Pred(statelist);Pred(stateset);Pred(Pnetsimple);Pred(Pnetconstrained);Error(processavg);Error(statesingle);Error(statelist);Error(stateset);Error(Pnetsimple);Error(Pnetconstrained);Iteration;Timepassed;Realremaining;Pred(processavg);Pred(statesingle);Pred(statelist);Pred(stateset);Pred(Pnetsimple);Pred(Pnetconstrained);Error(processavg);Error(statesingle);Error(statelist);Error(stateset);Error(Pnetsimple);Error(Pnetconstrained);Iteration;Timepassed;Realremaining;Pred(processavg);Pred(statesingle);Pred(statelist);Pred(stateset);Pred(Pnetsimple);Pred(Pnetconstrained);Error(processavg);Error(statesingle);Error(statelist);Error(stateset);Error(Pnetsimple);Error(Pnetconstrained);Iteration;Timepassed;Realremaining;Pred(processavg);Pred(statesingle);Pred(statelist);Pred(stateset);Pred(Pnetsimple);Pred(Pnetconstrained);Error(processavg);Error(statesingle);Error(statelist);Error(stateset);Error(Pnetsimple);Error(Pnetconstrained);Iteration;Timepassed;Realremaining;Pred(processavg);Pred(statesingle);Pred(statelist);Pred(stateset);Pred(Pnetsimple);Pred(Pnetconstrained);Error(processavg);Error(statesingle);Error(statelist);Error(stateset);Error(Pnetsimple);Error(Pnetconstrained);Iteration;Timepassed;Realremaining;Pred(processavg);Pred(statesingle);Pred(statelist);Pred(stateset);Pred(Pnetsimple);Pred(Pnetconstrained);Error(processavg);Error(statesingle);Error(statelist);Error(stateset);Error(Pnetsimple);Error(Pnetconstrained);Iteration;Timepassed;Realremaining;Pred(processavg);Pred(statesingle);Pred(statelist);Pred(stateset);Pred(Pnetsimple);Pred(Pnetconstrained);Error(processavg);Error(statesingle);Error(statelist);Error(stateset);Error(Pnetsimple);Error(Pnetconstrained);Iteration;Timepassed;Realremaining;Pred(processavg);Pred(statesingle);Pred(statelist);Pred(stateset);Pred(Pnetsimple);Pred(Pnetconstrained);Error(processavg);Error(statesingle);Error(statelist);Error(stateset);Error(Pnetsimple);Error(Pnetconstrained);Iteration;Timepassed;Realremaining;Pred(processavg);Pred(statesingle);Pred(statelist);Pred(stateset);Pred(Pnetsimple);Pred(Pnetconstrained);Error(processavg);Error(statesingle);Error(statelist);Error(stateset);Error(Pnetsimple);Error(Pnetconstrained);Iteration;Timepassed;Realremaining;Pred(processavg);Pred(statesingle);Pred(statelist);Pred(stateset);Pred(Pnetsimple);Pred(Pnetconstrained);Error(processavg);Error(statesingle);Error(statelist);Error(stateset);Error(Pnetsimple);Error(Pnetconstrained);Iteration;Timepassed;Realremaining;Pred(processavg);Pred(statesingle);Pred(statelist);Pred(stateset);Pred(Pnetsimple);Pred(Pnetconstrained);Error(processavg);Error(statesingle);Error(statelist);Error(stateset);Error(Pnetsimple);Error(Pnetconstrained)
161;13108000;0;1;13107999;206559389;206559391;206559391;206559391;207643608;196955069;193451390;193451392;193451392;193451392;194535609;183847070;1;1001;13106999;206558389;206559247;206559247;206559247;216601440;197824032;193451390;193452248;193452248;193452248;203494441;184717033;2;3001;13104999;206556389;206557871;206557871;206557871;202661895;169106215;193451390;193452872;193452872;193452872;189556896;156001216;3;4001;13103999;206555389;206557039;206557039;206557039;229958588;189594998;193451390;193453040;193453040;193453040;216854589;176490999;4;8001;13099999;206551389;288511903;288511903;288511903;241626433;190729532;193451390;275411904;275411904;275411904;228526434;177629533;5;696001;12411999;205863389;195341439;263425663;263425663;185097776;207234965;193451390;182929440;251013664;251013664;172685777;194822966;6;697001;12410999;205862389;189094879;263424463;263424463;199152993;161118665;193451390;176683880;251013464;251013464;186741994;148707666;7;697001;12410999;205862389;189094879;263424463;263424463;208021580;219934748;193451390;176683880;251013464;251013464;195610581;207523749;8;702001;12405999;205857389;225603983;262743503;262743503;213063379;187727012;193451390;213197984;250337504;250337504;200657380;175321013;9;13106001;1999;193453389;109860383;148269359;148269359;83684116;71479558;193451390;109858384;148267360;148267360;83682117;71477559;10;13107001;999;193452389;844;815;815;801;1122;193451390;155;184;184;198;123
162;13131000;0;1;13130999;206559389;206559247;206559247;206559247;215350404;210759305;193428390;193428248;193428248;193428248;202219405;197628306;1;1;13130999;206559389;206559247;206559247;206559247;235953952;210753358;193428390;193428248;193428248;193428248;222822953;197622359;2;1001;13129999;206558389;206557871;206557871;206557871;224554542;211653375;193428390;193427872;193427872;193427872;211424543;198523376;3;2001;13128999;206557389;206557039;206557039;206557039;232017241;213984358;193428390;193428040;193428040;193428040;218888242;200855359;4;3001;13127999;206556389;288511903;288511903;288511903;222079139;212436488;193428390;275383904;275383904;275383904;208951140;199308489;5;332001;12798999;206227389;195341439;263425663;263425663;172872400;182473022;193428390;182542440;250626664;250626664;160073401;169674023;6;333001;12797999;206226389;189094879;263424463;263424463;200923178;192803885;193428390;176296880;250626464;250626464;188125179;180005886;7;333001;12797999;206226389;189094879;263424463;263424463;182368035;217891985;193428390;176296880;250626464;250626464;169570036;205093986;8;342001;12788999;206217389;225603983;262743503;262743503;156055315;161830258;193428390;212814984;249954504;249954504;143266316;149041259;9;13130001;999;193429389;109860383;148269359;148269359;71967939;89170322;193428390;109859384;148268360;148268360;71966940;89169323
163;13295000;0;1;13294999;206559389;206559247;206559247;206559247;189835812;176928662;193264390;193264248;193264248;193264248;176540813;163633663;1;1;13294999;206559389;206559247;206559247;206559247;206300686;221228918;193264390;193264248;193264248;193264248;193005687;207933919;2;1001;13293999;206558389;206557871;206557871;206557871;187260637;241651478;193264390;193263872;193263872;193263872;173966638;228357479;3;2001;13292999;206557389;206557039;206557039;206557039;197911722;189626332;193264390;193264040;193264040;193264040;184618723;176333333;4;3001;13291999;206556389;288511903;288511903;288511903;227959699;221579775;193264390;275219904;275219904;275219904;214667700;208287776;5;44001;13250999;206515389;195341439;263425663;263425663;197882795;203038522;193264390;182090440;250174664;250174664;184631796;189787523;6;45001;13249999;206514389;189094879;263424463;263424463;169337359;202860838;193264390;175844880;250174464;250174464;156087360;189610839;7;45001;13249999;206514389;189094879;263424463;263424463;193903219;218455372;193264390;175844880;250174464;250174464;180653220;205205373;8;51001;13243999;206508389;225603983;262743503;262743503;235502377;204723748;193264390;212359984;249499504;249499504;222258378;191479749;9;13294001;999;193265389;844;815;815;877;1252;193264390;155;184;184;122;253;10;13294001;999;193265389;844;815;815;902;1239;193264390;155;184;184;97;240
164;29967000;0;1;29966999;206559389;206559247;206559247;206559247;233358468;197684898;176592390;176592248;176592248;176592248;203391469;167717899;1;1;29966999;206559389;206559247;206559247;206559247;226743952;199724458;176592390;176592248;176592248;176592248;196776953;169757459;2;6001;29960999;206553389;206557871;206557871;206557871;196666888;222480828;176592390;176596872;176596872;176596872;166705889;192519829;3;7001;29959999;206552389;206557039;206557039;206557039;180304915;211030342;176592390;176597040;176597040;176597040;150344916;181070343;4;8001;29958999;206551389;288511903;288511903;288511903;196319630;211486992;176592390;258552904;258552904;258552904;166360631;181527993;5;12816001;17150999;193743389;195341439;263425663;263425663;214662383;224075915;176592390;178190440;246274664;246274664;197511384;206924916;6;12817001;17149999;193742389;189094879;263424463;263424463;196628122;228333778;176592390;171944880;246274464;246274464;179478123;211183779;7;12817001;17149999;193742389;189094879;263424463;263424463;186258333;182261112;176592390;171944880;246274464;246274464;169108334;165111113;8;12820001;17146999;193739389;225603983;262743503;262743503;214060481;198483288;176592390;208456984;245596504;245596504;196913482;181336289;9;29966001;999;176593389;844;815;815;779;1132;176592390;155;184;184;220;133;10;29966001;999;176593389;844;815;815;887;1179;176592390;155;184;184;112;180
165;84273000;0;1;84272999;206559389;206559247;206559247;206559247;182925850;177680212;122286390;122286248;122286248;122286248;98652851;93407213;1;1;84272999;206559389;206559247;206559247;206559247;219429145;189240618;122286390;122286248;122286248;122286248;135156146;104967619;2;2001;84270999;206557389;206557039;206557039;206557039;193072087;201042312;122286390;122286040;122286040;122286040;108801088;116771313;3;2001;84270999;206557389;206557039;206557039;206557039;211731452;191885685;122286390;122286040;122286040;122286040;127460453;107614686;4;3001;84269999;206556389;187712831;124608055;124608055;170306689;215518698;122286390;103442832;40338056;40338056;86036690;131248699;5;3001;84269999;206556389;187712831;124608055;124608055;174704784;232245348;122286390;103442832;40338056;40338056;90434785;147975349;6;4001;84268999;206555389;189094879;105081311;105081311;202244959;176546605;122286390;104825880;20812312;20812312;117975960;92277606;7;8001;84264999;206551389;225603983;102805567;102805567;193394083;203978155;122286390;141338984;18540568;18540568;109129084;119713156;8;84272001;999;122287389;844;855;855;815;1099;122286390;155;144;144;184;100;9;84272001;999;122287389;844;855;855;887;1135;122286390;155;144;144;112;136
166;83476000;0;1;83475999;206559389;206559247;206559247;206559247;201715704;197275348;123083390;123083248;123083248;123083248;118239705;113799349;1;1;83475999;206559389;206559247;206559247;206559247;189927716;222084762;123083390;123083248;123083248;123083248;106451717;138608763;2;1001;83474999;206558389;206557871;206557871;206557871;224292031;212489018;123083390;123082872;123082872;123082872;140817032;129014019;3;2001;83473999;206557389;195341439;140297167;140297167;193943093;185397525;123083390;111867440;56823168;56823168;110469094;101923526;4;2001;83473999;206557389;195341439;140297167;140297167;185132922;174941168;123083390;111867440;56823168;56823168;101658923;91467169;5;3001;83472999;206556389;189094879;105081311;105081311;187794320;225593742;123083390;105621880;21608312;21608312;104321321;142120743;6;3001;83472999;206556389;189094879;105081311;105081311;194594497;196572278;123083390;105621880;21608312;21608312;111121498;113099279;7;6001;83469999;206553389;225603983;102805567;102805567;170566722;182725395;123083390;142133984;19335568;19335568;87096723;99255396;8;83475001;999;123084389;109860383;1376;1376;92207698;74775235;123083390;109859384;377;377;92206699;74774236
167;81487000;0;1;81486999;206559389;206559247;206559247;206559247;235493639;191858372;125072390;125072248;125072248;125072248;154006640;110371373;1;1;81486999;206559389;206559247;206559247;206559247;194269587;209727432;125072390;125072248;125072248;125072248;112782588;128240433;2;1001;81485999;206558389;206557871;206557871;206557871;231882082;192969798;125072390;125071872;125071872;125071872;150396083;111483799;3;3001;81483999;206556389;206557039;206557039;206557039;222495718;201664445;125072390;125073040;125073040;125073040;141011719;120180446;4;4001;81482999;206555389;189094879;105081311;105081311;206720255;191165868;125072390;107611880;23598312;23598312;125237256;109682869;5;4001;81482999;206555389;189094879;105081311;105081311;190378696;204152558;125072390;107611880;23598312;23598312;108895697;122669559;6;4001;81482999;206555389;189094879;105081311;105081311;217279075;181106612;125072390;107611880;23598312;23598312;135796076;99623613;7;7001;81479999;206552389;225603983;102805567;102805567;201442214;202284922;125072390;144123984;21325568;21325568;119962215;120804923;8;81486001;999;125073389;844;855;855;915;1162;125072390;155;144;144;84;163;9;81486001;999;125073389;844;855;855;977;1179;125072390;155;144;144;22;180
168;81825000;0;1;81824999;206559389;206559247;206559247;206559247;192900372;255591115;124734390;124734248;124734248;124734248;111075373;173766116;1;1;81824999;206559389;206559247;206559247;206559247;224585539;215865085;124734390;124734248;124734248;124734248;142760540;134040086;2;1001;81823999;206558389;195341439;140297167;140297167;194290565;222293825;124734390;113517440;58473168;58473168;112466566;140469826;3;1001;81823999;206558389;195341439;140297167;140297167;203495754;170481448;124734390;113517440;58473168;58473168;121671755;88657449;4;1001;81823999;206558389;195341439;140297167;140297167;193332489;190924325;124734390;113517440;58473168;58473168;111508490;109100326;5;2001;81822999;206557389;189094879;105081311;105081311;179781633;168862998;124734390;107271880;23258312;23258312;97958634;87039999;6;2001;81822999;206557389;189094879;105081311;105081311;205003896;214280782;124734390;107271880;23258312;23258312;123180897;132457783;7;4001;81820999;206555389;225603983;102805567;102805567;204454144;200439488;124734390;143782984;20984568;20984568;122633145;118618489
169;14818000;0;1;14817999;206559389;206559391;206559391;206559391;200661177;192564923;191741390;191741392;191741392;191741392;185843178;177746924;1;1001;14816999;206558389;206559247;206559247;206559247;190542140;185723055;191741390;191742248;191742248;191742248;175725141;170906056;2;2001;14815999;206557389;206557039;206557039;206557039;190576376;226594985;191741390;191741040;191741040;191741040;175760377;211778986;3;2001;14815999;206557389;206557039;206557039;206557039;226253427;206541788;191741390;191741040;191741040;191741040;211437428;191725789;4;3001;14814999;206556389;189094879;105081311;105081311;231642843;201186408;191741390;174279880;90266312;90266312;216827844;186371409;5;3001;14814999;206556389;189094879;105081311;105081311;192056320;198816198;191741390;174279880;90266312;90266312;177241321;184001199;6;3001;14814999;206556389;189094879;105081311;105081311;210915102;186143438;191741390;174279880;90266312;90266312;196100103;171328439;7;7001;14810999;206552389;225603983;102805567;102805567;211954618;176782155;191741390;210792984;87994568;87994568;197143619;161971156;8;14817001;999;191742389;844;855;855;928;1112;191741390;155;144;144;71;113;9;14817001;999;191742389;844;855;855;852;1202;191741390;155;144;144;147;203
170;14539000;0;1;14538999;206559389;206559247;206559247;206559247;221104114;201725095;192020390;192020248;192020248;192020248;206565115;187186096;1;1;14538999;206559389;206559247;206559247;206559247;239929099;195652602;192020390;192020248;192020248;192020248;225390100;181113603;2;3001;14535999;206556389;206557871;206557871;206557871;201766302;184366188;192020390;192021872;192021872;192021872;187230303;169830189;3;4001;14534999;206555389;195341439;140297167;140297167;209257526;182998358;192020390;180806440;125762168;125762168;194722527;168463359;4;4001;14534999;206555389;195341439;140297167;140297167;182213623;196407915;192020390;180806440;125762168;125762168;167678624;181872916;5;5001;14533999;206554389;187712831;124608055;124608055;173954525;183036108;192020390;173178832;110074056;110074056;159420526;168502109;6;6001;14532999;206553389;189094879;105081311;105081311;228926885;179291972;192020390;174561880;90548312;90548312;214393886;164758973;7;9001;14529999;206550389;225603983;102805567;102805567;191682758;175639748;192020390;211073984;88275568;88275568;177152759;161109749;8;14538001;999;192021389;109860383;1376;1376;80602722;93319835;192020390;109859384;377;377;80601723;93318836
171;14565000;0;1;14564999;206559389;206559247;206559247;206559247;213250719;206794455;191994390;191994248;191994248;191994248;198685720;192229456;1;1;14564999;206559389;206559247;206559247;206559247;219771066;191729148;191994390;191994248;191994248;191994248;205206067;177164149;2;2001;14562999;206557389;206557039;206557039;206557039;217032006;185974942;191994390;191994040;191994040;191994040;202469007;171411943;3;2001;14562999;206557389;206557039;206557039;206557039;212521922;180880465;191994390;191994040;191994040;191994040;197958923;166317466;4;3001;14561999;206556389;187712831;124608055;124608055;168719365;191892168;191994390;173150832;110046056;110046056;154157366;177330169;5;3001;14561999;206556389;187712831;124608055;124608055;201000999;196058645;191994390;173150832;110046056;110046056;186439000;181496646;6;4001;14560999;206555389;189094879;105081311;105081311;204381893;209225332;191994390;174533880;90520312;90520312;189820894;194664333;7;8001;14556999;206551389;225603983;102805567;102805567;190165368;202839708;191994390;211046984;88248568;88248568;175608369;188282709;8;14564001;999;191995389;109860383;1376;1376;108186533;97964812;191994390;109859384;377;377;108185534;97963813
172;14625000;0;1;14624999;206559389;206559247;206559247;206559247;213734217;194754512;191934390;191934248;191934248;191934248;199109218;180129513;1;1;14624999;206559389;206559247;206559247;206559247;201717853;199578732;191934390;191934248;191934248;191934248;187092854;184953733;2;1001;14623999;206558389;206557871;206557871;206557871;207416260;252145815;191934390;191933872;191933872;191933872;192792261;237521816;3;3001;14621999;206556389;195341439;140297167;140297167;205155466;215048318;191934390;180719440;125675168;125675168;190533467;200426319;4;3001;14621999;206556389;195341439;140297167;140297167;199223387;195991922;191934390;180719440;125675168;125675168;184601388;181369923;5;4001;14620999;206555389;187712831;124608055;124608055;188181651;210924958;191934390;173091832;109987056;109987056;173560652;196303959;6;5001;14619999;206554389;189094879;105081311;105081311;179941775;166498405;191934390;174474880;90461312;90461312;165321776;151878406;7;8001;14616999;206551389;225603983;102805567;102805567;176744904;194819618;191934390;210986984;88188568;88188568;162127905;180202619;8;14624001;999;191935389;844;855;855;754;1232;191934390;155;144;144;245;233;9;14624001;999;191935389;844;855;855;830;1185;191934390;155;144;144;169;186
173;15026000;0;1;15025999;206559389;206559391;206559391;206559391;206674449;196278229;191533390;191533392;191533392;191533392;191648450;181252230;1;1001;15024999;206558389;206559247;206559247;206559247;205155811;214206932;191533390;191534248;191534248;191534248;190130812;199181933;2;2001;15023999;206557389;206557871;206557871;206557871;202954913;164919468;191533390;191533872;191533872;191533872;187930914;149895469;3;3001;15022999;206556389;195341439;140297167;140297167;177280735;192388678;191533390;180318440;125274168;125274168;162257736;177365679;4;3001;15022999;206556389;195341439;140297167;140297167;198929084;204898348;191533390;180318440;125274168;125274168;183906085;189875349;5;4001;15021999;206555389;189094879;105081311;105081311;219196207;207804815;191533390;174072880;90059312;90059312;204174208;192782816;6;4001;15021999;206555389;189094879;105081311;105081311;194113574;179847385;191533390;174072880;90059312;90059312;179091575;164825386;7;8001;15017999;206551389;225603983;102805567;102805567;195673326;199082755;191533390;210585984;87787568;87787568;180655327;184064756;8;15024001;1999;191535389;109860383;1376;1376;118990701;97048028;191533390;109858384;623;623;118988702;97046029;9;15025001;999;191534389;844;855;855;890;1139;191533390;155;144;144;109;140
174;15035000;0;1;15034999;206559389;206559247;206559247;206559247;189442975;203092458;191524390;191524248;191524248;191524248;174407976;188057459;1;1;15034999;206559389;206559247;206559247;206559247;202323232;212053828;191524390;191524248;191524248;191524248;187288233;197018829;2;1001;15033999;206558389;206557871;206557871;206557871;200116653;207763395;191524390;191523872;191523872;191523872;185082654;192729396;3;2001;15032999;206557389;195341439;140297167;140297167;180976983;194035598;191524390;180308440;125264168;125264168;165943984;179002599;4;2001;15032999;206557389;195341439;140297167;140297167;188922964;197437065;191524390;180308440;125264168;125264168;173889965;182404066;5;3001;15031999;206556389;187712831;124608055;124608055;182462112;166344018;191524390;172680832;109576056;109576056;167430113;151312019;6;4001;15030999;206555389;189094879;105081311;105081311;208773978;215462098;191524390;174063880;90050312;90050312;193742979;200431099;7;6001;15028999;206553389;225603983;102805567;102805567;207020642;208288698;191524390;210574984;87776568;87776568;191991643;193259699;8;15034001;999;191525389;844;855;855;848;1125;191524390;155;144;144;151;126;9;15034001;999;191525389;844;855;855;854;1209;191524390;155;144;144;145;210
175;15078000;0;1;15077999;206559389;206559247;206559247;206559247;215859041;201809538;191481390;191481248;191481248;191481248;200781042;186731539;1;1;15077999;206559389;206559247;206559247;206559247;198548201;199435498;191481390;191481248;191481248;191481248;183470202;184357499;2;1001;15076999;206558389;206557871;206557871;206557871;201238098;189504745;191481390;191480872;191480872;191480872;186161099;174427746;3;2001;15075999;206557389;206557039;206557039;206557039;195604210;217909242;191481390;191481040;191481040;191481040;180528211;202833243;4;3001;15074999;206556389;195341439;140297167;140297167;186442366;178595028;191481390;180266440;125222168;125222168;171367367;163520029;5;4001;15073999;206555389;189094879;105081311;105081311;205462625;202695485;191481390;174020880;90007312;90007312;190388626;187621486;6;4001;15073999;206555389;189094879;105081311;105081311;200713623;179118052;191481390;174020880;90007312;90007312;185639624;164044053;7;13001;15064999;206546389;225603983;102805567;102805567;186818099;194435675;191481390;210538984;87740568;87740568;171753100;179370676;8;15077001;999;191482389;109860383;1376;1376;79658112;75922098;191481390;109859384;377;377;79657113;75921099
176;15156000;0;1;15155999;206559389;206559247;206559247;206559247;213993232;214092715;191403390;191403248;191403248;191403248;198837233;198936716;1;1;15155999;206559389;206559247;206559247;206559247;212580999;173683985;191403390;191403248;191403248;191403248;197425000;158527986;2;1001;15154999;206558389;206557871;206557871;206557871;218291465;190845802;191403390;191402872;191402872;191402872;203136466;175690803;3;2001;15153999;206557389;195341439;140297167;140297167;183159008;203329178;191403390;180187440;125143168;125143168;168005009;188175179;4;2001;15153999;206557389;195341439;140297167;140297167;218153724;177145425;191403390;180187440;125143168;125143168;202999725;161991426;5;3001;15152999;206556389;189094879;105081311;105081311;222119802;210906845;191403390;173941880;89928312;89928312;206966803;195753846;6;3001;15152999;206556389;189094879;105081311;105081311;199846838;214257668;191403390;173941880;89928312;89928312;184693839;199104669;7;6001;15149999;206553389;225603983;102805567;102805567;236216347;204953952;191403390;210453984;87655568;87655568;221066348;189803953;8;15155001;999;191404389;844;855;855;745;1199;191403390;155;144;144;254;200;9;15155001;999;191404389;844;855;855;913;1179;191403390;155;144;144;86;180
177;16328000;0;1;16327999;206559389;206559247;206559247;206559247;220053203;225454735;190231390;190231248;190231248;190231248;203725204;209126736;1;1;16327999;206559389;206559247;206559247;206559247;190003562;217386692;190231390;190231248;190231248;190231248;173675563;201058693;2;2001;16325999;206557389;206557871;206557871;206557871;233519391;175528625;190231390;190231872;190231872;190231872;217193392;159202626;3;3001;16324999;206556389;206557039;206557039;206557039;205134201;226276702;190231390;190232040;190232040;190232040;188809202;209951703;4;4001;16323999;206555389;187712831;124608055;124608055;205186014;187345692;190231390;171388832;108284056;108284056;188862015;171021693;5;4001;16323999;206555389;187712831;124608055;124608055;212794576;199659705;190231390;171388832;108284056;108284056;196470577;183335706;6;5001;16322999;206554389;189094879;105081311;105081311;200460891;193556915;190231390;172771880;88758312;88758312;184137892;177233916;7;7001;16320999;206552389;225603983;102805567;102805567;220354557;196266848;190231390;209282984;86484568;86484568;204033558;179945849
178;80076000;0;1;80075999;206559389;206559247;206559247;206559247;200716937;220668795;126483390;126483248;126483248;126483248;120640938;140592796;1;1;80075999;206559389;206559247;206559247;206559247;205526748;214944512;126483390;126483248;126483248;126483248;125450749;134868513;2;3001;80072999;206556389;206557871;206557871;206557871;212652830;194041092;126483390;126484872;126484872;126484872;132579831;113968093;3;4001;80071999;206555389;206557039;206557039;206557039;201532109;195645062;126483390;126485040;126485040;126485040;121460110;115573063;4;6001;80069999;206553389;288511903;288511903;288511903;201009381;224608708;126483390;208441904;208441904;208441904;120939382;144538709;5;5986001;74089999;200573389;195341439;263425663;263425663;183565764;210792828;126483390;121251440;189335664;189335664;109475765;136702829;6;5989001;74086999;200570389;189094879;263424463;263424463;207810691;208278202;126483390;115007880;189337464;189337464;133723692;134191203;7;5989001;74086999;200570389;189094879;263424463;263424463;216486421;203442388;126483390;115007880;189337464;189337464;142399422;129355389;8;5992001;74083999;200567389;225603983;262743503;262743503;196278396;206845795;126483390;151519984;188659504;188659504;122194397;132761796;9;80075001;999;126484389;844;815;815;813;1209;126483390;155;184;184;186;210;10;80075001;999;126484389;844;815;815;830;1229;126483390;155;184;184;169;230
179;13410000;0;1;13409999;206559389;206559391;206559391;206559391;227570448;202609603;193149390;193149392;193149392;193149392;214160449;189199604;1;1001;13408999;206558389;206559247;206559247;206559247;244818739;203591832;193149390;193150248;193150248;193150248;231409740;190182833;2;3001;13406999;206556389;206557871;206557871;206557871;199017454;224084355;193149390;193150872;193150872;193150872;185610455;210677356;3;5001;13404999;206554389;206557039;206557039;206557039;193716635;188068328;193149390;193152040;193152040;193152040;180311636;174663329;4;6001;13403999;206553389;288511903;288511903;288511903;187183734;234233868;193149390;275107904;275107904;275107904;173779735;220829869;5;3019001;10390999;203540389;195341439;263425663;263425663;222806553;191328902;193149390;184950440;253034664;253034664;212415554;180937903;6;3020001;10389999;203539389;189094879;263424463;263424463;241663143;169249385;193149390;178704880;253034464;253034464;231273144;158859386;7;3020001;10389999;203539389;189094879;263424463;263424463;213316484;211871202;193149390;178704880;253034464;253034464;202926485;201481203;8;3022001;10387999;203537389;225603983;262743503;262743503;199533010;197893218;193149390;215215984;252355504;252355504;189145011;187505219;9;13409001;999;193150389;109860383;148269359;148269359;77426804;97547282;193149390;109859384;148268360;148268360;77425805;97546283
180;13676000;0;1;13675999;206559389;206559391;206559391;206559391;223724679;194838036;192883390;192883392;192883392;192883392;210048680;181162037;1;1001;13674999;206558389;206559247;206559247;206559247;180960226;237191008;192883390;192884248;192884248;192884248;167285227;223516009;2;2001;13673999;206557389;206557871;206557871;206557871;193824794;207811988;192883390;192883872;192883872;192883872;180150795;194137989;3;3001;13672999;206556389;195341439;140297167;140297167;173584199;240643908;192883390;181668440;126624168;126624168;159911200;226970909;4;3001;13672999;206556389;195341439;140297167;140297167;205187963;201649648;192883390;181668440;126624168;126624168;191514964;187976649;5;4001;13671999;206555389;187712831;124608055;124608055;195815570;199062322;192883390;174040832;110936056;110936056;182143571;185390323;6;5001;13670999;206554389;189094879;105081311;105081311;187677840;212876115;192883390;175423880;91410312;91410312;174006841;199205116;7;9001;13666999;206550389;225603983;102805567;102805567;197794247;246422322;192883390;211936984;89138568;89138568;184127248;232755323;8;13675001;999;192884389;844;855;855;858;1212;192883390;155;144;144;141;213;9;13675001;999;192884389;844;855;855;846;1162;192883390;155;144;144;153;163
181;72005000;0;1;72004999;206559389;206559247;206559247;206559247;222781088;239449138;134554390;134554248;134554248;134554248;150776089;167444139;1;1;72004999;206559389;206559247;206559247;206559247;191327794;207539485;134554390;134554248;134554248;134554248;119322795;135534486;2;3001;72001999;206556389;206557871;206557871;206557871;183552864;207605262;134554390;134555872;134555872;134555872;111550865;135603263;3;4001;72000999;206555389;206557039;206557039;206557039;241674884;210664018;134554390;134556040;134556040;134556040;169673885;138663019;4;5001;71999999;206554389;187712831;124608055;124608055;185448888;201726978;134554390;115712832;52608056;52608056;113448889;129726979;5;5001;71999999;206554389;187712831;124608055;124608055;207054522;191352778;134554390;115712832;52608056;52608056;135054523;119352779;6;6001;71998999;206553389;189094879;105081311;105081311;190128426;231891952;134554390;117095880;33082312;33082312;118129427;159892953;7;11001;71993999;206548389;225603983;102805567;102805567;207094829;191822728;134554390;153609984;30811568;30811568;135100830;119828729;8;72004001;999;134555389;844;855;855;932;1172;134554390;155;144;144;67;173;9;72004001;999;134555389;844;855;855;825;1132;134554390;155;144;144;174;133
